tweet,sentiment
Flirt With History In This 'A Royal Night Out' Making-Of Clip (Exclusive): Mother's Day is right around the c... https://t.co/A3SUYAlWMz,1
RT @movieweb: Julia Roberts Earned $3M for Just 4 Days Work in <U+0091>Mother's Day<U+0092> https://t.co/btHTouTSmI https://t.co/ZT1to62fEo,0
"RT @NatChrisRod: Upcoming films:
<U+0095>Mother's Day #Apricots starring @JOSEPHINE_Music @miaelbayar 
<U+0095>Father's Day @codered_movie starring @samm<U+0085>",1
6 Alternative Movies To Watch This Mother's Day https://t.co/5KI926K00x #MovieNews,1
"Upcoming films:
<U+0095>Mother's Day #Apricots starring @JOSEPHINE_Music @miaelbayar 
<U+0095>Father's Day @codered_movie starring @sammkamp @miaelbayar",1
Julia Roberts Earned $3M for Just 4 Days Work in <U+0091>Mother's Day<U+0092> https://t.co/60qOr2sM7n https://t.co/UaDXHRReQK,1
Julia Roberts Earned $3M for Just 4 Days Work in <U+0091>Mother's Day<U+0092> https://t.co/btHTouTSmI https://t.co/ZT1to62fEo,0
A Mother's Day movie for you https://t.co/lA3YO7a4Ht,1
Mother's Day: An Inside Look https://t.co/uZoSwsRZ7A #Movies #MothersDay #BehindtheScenes https://t.co/iiOIMPu7cV,1
Mother's Day: How Does My Leg Look? https://t.co/OtELh7dtQl #Movies #MothersDay #VideoClip https://t.co/EaVNddfx7y,1
"Exclusive: <U+0091>Mother<U+0092>s Day<U+0092> Director Garry Marshall, on Celebrating Moms -- and Which Star Choked... https://t.co/If00P3e2eL",0
"Exclusive: <U+0091>Mother<U+0092>s Day<U+0092> Director Garry Marshall, on Celebrating Moms -- and Which Star Choked... https://t.co/mUJ8mUbjAH",0
Mother's Day: Paris https://t.co/IxXHnu8zNK #Movies #MothersDay #VideoClip #BrittRobertson https://t.co/VIeNRr7cMW,1
Mother<U+0092>s Day <U+0096> #Movie #Review https://t.co/NKklNdnJWn #comedy #drama #filmreviews #moviecriticreview #moviereview,1
Jennifer Aniston News 2016: 'Mother's Day' Movie A Major Box Office Bomb [VIDEO] https://t.co/7EQuqT3DCL,1
"Julia Roberts planted a Pretty Woman joke in her movie Mother's Day, because of course: https://t.co/UpVvZ3lj64 https://t.co/5zk5rFGruc",0
I'd watch the film Mother's Day with my mom #GlamCrowd #sponsored https://t.co/3d8KwCRPqO,1
Mother's Day movie was so cute<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,1
"Mother's Day is a pretty bad movie but, at the same time, I've seen way way worse.",0
"RT @ERCboxoffice: Open Road's MOTHER'S DAY missed the mark, debuting with just $8.3M--now can we please get NAT'L DONUT DAY: THE MOVIE roll<U+0085>",0
Last night I saw A) the perfect Mother's Day movie and B) an AMAZING werewolf movie. Same film! #WolfChildren https://t.co/oaLgIehSOZ,1
"Open Road's MOTHER'S DAY missed the mark, debuting with just $8.3M--now can we please get NAT'L DONUT DAY: THE MOVIE rolling?",0
"RT @ComplexPop: While 'Keanu' beat 'Mother's Day' on Friday, 'The Jungle Book' remains the number one movie at the box office. https://t.co<U+0085>",1
"While 'Keanu' beat 'Mother's Day' on Friday, 'The Jungle Book' remains the number one movie at the box office. https://t.co/8g4s2TUZ9y",1
"RT @GiannaSimone1: I added a video to a @YouTube playlist https://t.co/QJInp9gfuv Mother's Day Movie in Theaters TODAY - Love, Gianna",1
I'd watch the film Mother's Day with family #GlamCrowd #sponsored https://t.co/16LLyQKdgw,1
I want to see Mother's day because it's always a fun day! #GlamCrowd #sponsored https://t.co/owPtpOWQ5O,1
I found the lone reviewer who didn't hate Mother's Day! https://t.co/zE76xps1tc,1
RT @GiannaSimone1: Mother's Day Movie in Theaters TODAY: https://t.co/QJInp9gfuv via @YouTube,1
This shady review for 'Mother's Day': https://t.co/hyV5ZypO1F #readitandweep,1
Talking about the movie #thefirstmondayinmay &amp; MOTHER'S DAY SALE - 15% off w code MDAY16  https://t.co/0bypOT2aDt https://t.co/K0qt2EwWFP,0
RT @meetcalebbrown: See you at the Galaxy Theater today! Hope you enjoy our favorite Mother's Day movie! <U+2764><U+FE0F> @SeeMothersDay @CESDTalent http<U+0085>,1
"RT @THR: THR's #MothersDay review: ""A movie not even a mother could love"" https://t.co/YJaIIEkXEo https://t.co/OFqsYZdpu3",0
randomly ended up seeing that movie Mother's Day tonight n didn't shed not one tear.. #proudmoment,0
Julia Roberts' hair in the movie Mother's Day is the only reason I won't go see it.,0
I want to see Mother's day because my friends will want to go. #GlamCrowd #sponsored https://t.co/lycoHYvsis,1
RT @schmvngpctrs: I'm so excited for the MOTHER'S DAY Cinematic Universe to begin. I need my cartwheeling wedding kids movie ASAP.,0
I'm so excited for the MOTHER'S DAY Cinematic Universe to begin. I need my cartwheeling wedding kids movie ASAP.,1
"[VIDEO] <U+0091>Mother<U+0092>s Day<U+0092> Review: Julia Roberts, Jennifer Aniston In Dated Movie https://t.co/abJFQ16hCW via @Deadline #Movies #Comedy",0
"CWEB -See Exclusive Photos and Movie Review For "" Mother<U+0092>s Day "" 
Win a Free Movie or a Concert Ticket When 
https://t.co/SCr1OZHcmc",1
"Not sure if this is part of their viral marketing campaign, but my white mother from CT is quote ""very jazzed about that Mother's Day movie""",0
"I added a video to a @YouTube playlist https://t.co/QJInp9gfuv Mother's Day Movie in Theaters TODAY - Love, Gianna",1
RT @GaryJanetti: Mother's Day is the first movie ever to simultaneously debut in cinemas and on airplanes.// No No! Drive-in's drive-in's.,1
"RT @LAWeekly: ""Most of the laughs are unintentional"" says everything you need to know about the movie Mother's Day https://t.co/YBa9UswPvl",1
Mother's Day Movie in Theaters TODAY: https://t.co/QJInp9gfuv via @YouTube,1
"<U+0093>Hey, we<U+0092>re making a movie called Mother<U+0092>s Day. Maybe this could be one of the ones we let a woman direct?<U+0094> <U+0093>Eh, I<U+0092>d still prefer not.<U+0094>",0
"""Most of the laughs are unintentional"" says everything you need to know about the movie Mother's Day https://t.co/YBa9UswPvl",1
REVIEW: 'Mother's Day' Serves Up a S**tload of Schmaltz and Saccharine https://t.co/PYuzv8hvwp,1
REVIEW: #Mother'sDay Serves Up a S**tload of Schmaltz and Saccharine https://t.co/NJ2oXi234V,0
"Are emergency rooms extra busy on Mother's Day? #MothersDay, the movie, would lead you to believe it is.",1
"THR's #MothersDay review: ""A movie not even a mother could love"" https://t.co/YJaIIEkXEo https://t.co/OFqsYZdpu3",0
RT @PerezHilton: OUCH! RT The reviews for #JenniferAniston &amp; #KateHudson's Mother's Day are NOT looking good! https://t.co/LKq1ctlPFP https<U+0085>,0
"ICYMI, my review of MOTHER'S DAY in @chicagotribune. Please take your mom to the THE MEDDLER instead. https://t.co/o268oAR8M5",0
MOTHER<U+0092>S DAY immediately takes its places as contender for the worst movie of the year <U+0096> SKIP IT! #MothersDayMovie,0
RelishMIX MOVIE INSIGHTS: Key and Peele<U+0092>s <U+0091>Keanu<U+0092> Meows Louder Than <U+0091>Mother<U+0092>s Day<U+0092> https://t.co/MYwpkknmHI,1
EXCLUSIVE CLIP: 'Mother's Day' https://t.co/gcjKHmKhdn,1
See you at the Galaxy Theater today! Hope you enjoy our favorite Mother's Day movie! <U+2764><U+FE0F> @SeeMothersDay @CESDTalent https://t.co/jRtzijknLF,1
"Mother's Day Reviews: A Movie Only a Mother Could Love?: Mother<U+0092>s Day Reviews: Is Jennifer Aniston, Julia Rob... https://t.co/U08H05TMrb",0
RT @MikeBagack: Things to do on mothers day. Not see the movie Mother's Day.,0
Things to do on mothers day. Not see the movie Mother's Day.,1
RT @JimmytotheO: Review: Mother's Day https://t.co/KmUhwWrhCw,1
Mother's Day Movie: @CaterinaJewelry The Perfect Gift #SeeMothersDay https://t.co/NF1wKtig4u,1
Review: Mother's Day https://t.co/KmUhwWrhCw,1
OUCH! RT The reviews for #JenniferAniston &amp; #KateHudson's Mother's Day are NOT looking good! https://t.co/LKq1ctlPFP https://t.co/PrBYpfJRfI,0
"Jennifer Aniston, Kate Hudson, &amp; Julia Roberts' Wig Can't Save Mother's Day From TERRIBLE Press <U+0097> Read The Sc... https://t.co/OshsoLalct",0
"Jennifer Aniston, Kate Hudson, &amp; Julia Roberts' Wig Can't Save Mother's Day From TERRIBLE Press <U+0097> Read The Sc... https://t.co/Mlr3EcwzCp",0
"Mother's Day movie mixes comedy, drama and a hint of racism: review | Toronto Star https://t.co/ZT0dSnnItb",1
Workout Anytime Finds Star Power in Jennifer Aniston Movie 'Mother's Day' https://t.co/wV19oypTO5,1
Take Your Favorite Mom to See Mother's Day Movie! https://t.co/n8OgyGvX2w via @mryjhnsn,1
RT @schmvngpctrs: MOTHER'S DAY might be the actual worst movie ever made.,0
"RT @barkerrant: My review of ""Mother's Day,"" easily the most horrifying motherhood movie since ""Alien.""  https://t.co/UNPktrbwaK",0
MOTHER'S DAY might be the actual worst movie ever made.,0
Mother's Day Movie CLIP - The Strangest Thing Has Happened (2016) - Jennifer Aniston - Video Dailymotion https://t.co/L0n8alqbYF,0
Mother's Day Movie CLIP - I Brought a Box of Donuts (2016) - Timothy Olyphant - Video Dailymotion https://t.co/fvybFyYpfI,1
Mother's Day Movie CLIP - I Brought a Box of Donuts (2016) - Timothy Olyphant da @Davidedetlef - https://t.co/IlRLwiLzfF via @Dailymotion_IT,1
Mother's Day CLIP  The Strangest Thing Has Happened (2016) Jennifer Aniston da @Davidedetlef - https://t.co/XESaQrkXk4 via @Dailymotion_IT,0
"I, for one, refuse to see a movie called Mother's Day that's not a campy slasher flick.",0
"Harsh, but fair: ""Mother's Day doesn't feel like a movie so much as it does a cinematic adaptation of Walmart."" https://t.co/4KJbOZ805Q",0
Mother's Day was such a cute movie <ed><U+00A0><U+00BD><ed><U+00B2><U+0098>,1
im shocked. Jennifer Aniston is in another horrible movie 'Mother's Day': Film Review https://t.co/X5gdifm6Bn via @thr,0
Disappointed to see the awful reviews for Mother's Day. Looked promising. Garry Marshall hasn't made a good movie since Pretty Woman.,0
Mother's Day the movie opens tomorrow!  Here's a shot with the best pretend daughter a gal could<U+0085> https://t.co/i9GtLjw0P4,1
"So excited that Mother's Day Movie opens TOMORROW! Starring #JenniferAniston, #JuliaRoberts &amp; our very own CALEB... https://t.co/vBBohylU56",1
@starzontherize Review: No need to remember 'Mother's Day': Garry Marshall now 0-for-3 in mak... https://t.co/uKPiSw0VD2 #STARZONTHERIZE,1
Don't know what to do for Mother's Day? Bring mom to CGV for the perfect movie date! https://t.co/cHdpB9iwPZ,1
RT @latimesent: Julia Roberts &amp; Garry Marshall continue their one-movie-per-decade streak w/ 'Mother's Day' https://t.co/r1t9VeTe7D https:/<U+0085>,1
Julia Roberts &amp; Garry Marshall continue their one-movie-per-decade streak w/ 'Mother's Day' https://t.co/r1t9VeTe7D https://t.co/CvrrDgTgIZ,1
"Singer and Actress @thelucywalsh talks about @SeeMothersDay and song ""Winter Coat."" https://t.co/H1DVWkcGv2 via @aolon",1
Mother's Day gets the mother of all critical maulings https://t.co/gjoC1gMonA,1
"Don't forget to ""Mother's Day Me"" at the Mother's Day official movie website! I can't WAIT for Friday! https://t.co/DpGrAw5ZRu",1
Wait Mother's Day isn't a slasher movie?,0
Oof: Mother's Day gets the mother of all critical maulings https://t.co/Jsdzqu1sF4,1
"Exclusive: <U+0091>Mother<U+0092>s Day<U+0092> Director Garry Marshall, on Celebrating Moms -- and Which Star Choked Up Over <U+0091>Pretty<U+0085> https://t.co/PF808JfI5Q",0
"""...""Mother's Day"" doesn't feel like a movie so much as it does a cinematic adaptation of Walmart."" @davidehrlich <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> https://t.co/Zzq9LPkr8o",1
"Exclusive: <U+0091>Mother<U+0092>s Day<U+0092> Director Garry Marshall, on Celebrating Moms -- and Which Star Choked Up Over <U+0091>Pret... https://t.co/krMwdpY9Dy",0
"Best Mother's Day review line from @barkerrant:
Finally, a movie that makes <U+0093>Crash<U+0094> look like <U+0093>Do the Right Thing.<U+0094>
https://t.co/ljjy7vYbid",1
"@katiemcvay @davidehrlich ""Mother's Day"" doesn't feel like a movie so much as it does a cinematic adaptation of Walmart."" &lt;3 &lt;3 &lt;3",0
For the full @Cinesnark review of Mother's Day: https://t.co/b2mxDXHdyp,1
RT @socalfieldtrips: Mother's Day Movie Premier https://t.co/7BeVi5Ia0v via @monicazyoung,1
"My review of ""Mother's Day,"" easily the most horrifying motherhood movie since ""Alien.""  https://t.co/UNPktrbwaK",1
The movie Mother's Day has 28 credited producers.,0
Mother's Day Movie Premier https://t.co/7BeVi5Ia0v via @monicazyoung,1
.@thelucywalsh Talks Her New Star Studded Movie @SeeMothersDay via @AOL. @MuchandHousePR #client https://t.co/5lMILnvLZg via @AOLOn,1
"<U+0091>Mother<U+0092>s Day<U+0092>: A light-hearted celebration (IANS Movie Review, Rating: **) https://t.co/YJ2diYPdAI #bollywood",1
Monroe screenwriter co-authors star-studded 'Mother's Day' - Detroit Free Press: Detroit Free PressMonroe scr... https://t.co/8PdZgne2su,1
Mother's Day: Strangest Thing Has Happened https://t.co/vKa3YBmlwR #Movies #MothersDay https://t.co/6hzzme1dxM,1
Mother's Day: I Bought a Box of Donuts https://t.co/j6zeh7T6Dq #Movies #MothersDay #VideoClip https://t.co/UqPAZUkhs3,1
"In honor of Mother's Day (the movie), a look at why I like Garry Marshall, but not because of his newer movies. - https://t.co/2Hc9tJNGNR",1
Mother's Day movie promo https://t.co/LTMtDXT7SK,1
"RT @latimes: Julia Roberts and Garry Marshall continue a one-movie-per-decade streak with ""Mother's Day"" https://t.co/qs0PfJTD2f https://t.<U+0085>",0
"Jennifer Aniston is our #wcw this week. She's got a new movie, Mother's Day out this week, but<U+0085> https://t.co/PLClMpKlqr",1
Definitely be taking my mom on a movie night to see Mother's Day. Looks amazing. #SeeMothersDay @TheBloggerBabes https://t.co/8m6aDq6ksm,1
Excited to watch the Mother's Day movie <ed><U+00A0><U+00BD><ed><U+00B2><U+0090>#mothersdaymovie<U+0085> https://t.co/JG9T4cvvJV,1
RT @OrganizedIsland: Mother's Day Movie Premier https://t.co/z1OPOfvcPV via @monicazyoung,1
Mother's Day Movie Premier https://t.co/z1OPOfvcPV via @monicazyoung,1
Workout Anytime Finds Star Power in Jennifer Aniston Movie 'Mother's Day' https://t.co/CnSJ1h7KdC,1
"When I became a mom, I suddenly understood the true meaning of Mother<U+0092>s Day and finally a movie does https://t.co/uOH4EYLmsC",1
Here<U+0092>s What We Think Mother<U+0092>s Day Is About https://t.co/5J4uV6hsFs,1
RT @joymary: Here<U+0092>s The Movie You<U+0092>ll Want To See On Mother<U+0092>s Day https://t.co/u0ieo9JWL7 # via @alisonwillmore @buzzfeed,1
When you see billboards for the Mother's Day movie and it's so white-washed it looks like a joke.,0
The Mother's Day movie looks like the cinema version of being flogged.,0
"RT @WhittierVillage: It's almost Mother's Day. Come celebrate at the movies with:

Mother's Day Movie
Premiere showings Thursday April... h<U+0085>",1
"It's almost Mother's Day. Come celebrate at the movies with:

Mother's Day Movie
Premiere showings Thursday April... https://t.co/QqupI1OYvQ",1
"It's almost Mother's Day. Come celebrate at the movies with:

Mother's Day Movie
Premiere showings Thursday April... https://t.co/Hwa2lWx19H",1
Here<U+0092>s The Movie You<U+0092>ll Want To See On Mother<U+0092>s Day https://t.co/u0ieo9JWL7 # via @alisonwillmore @buzzfeed,1
Aquarius Your Movie This Month is Mother's Day! #aquarius #moviehoroscope #movies #horoscopes #fandango #mothersday https://t.co/U8VKCwM6gr,0
Why Did The Mother's Day Movie Put So Many M&amp;M's In This Vending Machine? https://t.co/zH8NySpaDM #movies #news https://t.co/aui9dGaazc,1
"Julia Roberts and Garry Marshall continue a one-movie-per-decade streak with ""Mother's Day"" https://t.co/hH04rfFY0V",1
There's a Mother's Day movie now? WTF? When are they going to make Thanksgiving?!,0
"Julia Roberts and Garry Marshall continue a one-movie-per-decade streak with ""Mother's Day"" https://t.co/qs0PfJTD2f https://t.co/RJrfkrWyDU",1
"I can't believe there's a movie coming out called Mother's Day. It reminds me of the SNL spoof ""MLK Day"" posed as a romcom.",0
Julia Roberts and Garry Marshall continue their one-movie-per-decade streak with 'Mother's Day' https://t.co/wnCL3egSyb,1
Julia Roberts and Garry Marshall continue their one-movie-per-decade streak with 'Mother's Day' https://t.co/AJBLKV5FN1,0
I want to see Mother's day because its a wonderful day #GlamCrowd #sponsored https://t.co/gt72cPlHVf,1
"Aasif Mandvi on 'Mother's Day' and Donald Trump https://t.co/zORdmLNNRB

Give less than a damn about the movie, but 100% agree about Trump.",0
MOTHER'S DAY is definitely a movie by the guy who made LAVERNE AND SHIRLEY: https://t.co/6F0Qxo3ndn,1
My reviews of Seattle movie openings.  Oedipal dilemma: PAPA or MOTHER'S DAY? https://t.co/lil6RRBYaq,1
@shaymitch I am definitely going to check out your Mother's Day Movie Shay!,1
Looking forward to tonight's 'Mother's Day' Seattle movie premiere @FilmSchoolSEA,1
I'd watch the film Mother's Day with . My kids #GlamCrowd #sponsored https://t.co/qOGHhjWt6g,1
I'd watch the film Mother's Day with my mother #GlamCrowd #sponsored https://t.co/HrlpqVdOos,1
I want to see Mother's day because it sounds funny and I can relate. #GlamCrowd #sponsored https://t.co/C4aZmk7cpw,1
Dr. Donna's Movie Reviews: MOTHER'S DAY  A collection of stories that may or may not ring true. https://t.co/EWBJ3afrvs,1
"Jennifer Aniston, Kate Hudson, &amp; Julia Roberts' Wig Can't Save Mother's Day From TERRIBLE Press <U+0097> Read The Sc... https://t.co/YT4TmyeVt0",0
"I can't take the movie ""Mother's day"" seriously for many reasons but the biggest reason is Julia Roberts' wig.",0
@selmae07 @CaptainAmerica That's a good <ed><U+00A0><U+00BD><ed><U+00B3><U+00A6>. I'm trying to decide if it's gonna be a hang out w/the fellas or a Mother's Day movie (or both),0
"Is it just me or does that ""Mother's Day"" movie look horrible? I wouldn't even watch it on a plane.",0
I wanna see the Mother's Day movie <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>,1
